video,frame,ear,mar,head_ratio,label
IMG_9548.MOV,130,0.02853,0.00825,0.57762,sleepy
IMG_9548.MOV,131,0.03086,0.00781,0.57735,sleepy
IMG_9548.MOV,132,0.03495,0.00837,0.57732,sleepy
IMG_9548.MOV,133,0.02913,0.00688,0.57453,sleepy
IMG_9548.MOV,134,0.03237,0.00791,0.57671,sleepy
IMG_9548.MOV,135,0.0337,0.01045,0.57556,sleepy
IMG_9548.MOV,136,0.03333,0.0123,0.57704,sleepy
IMG_9548.MOV,137,0.03116,0.0101,0.57749,sleepy
IMG_9548.MOV,138,0.0336,0.01153,0.57895,sleepy
IMG_9548.MOV,139,0.03474,0.01211,0.57892,sleepy
IMG_9548.MOV,140,0.03158,0.00897,0.57856,sleepy
IMG_9548.MOV,141,0.03576,0.00822,0.57692,sleepy
IMG_9548.MOV,142,0.02947,0.00679,0.57772,sleepy
IMG_9548.MOV,143,0.03218,0.00673,0.57955,sleepy
IMG_9548.MOV,144,0.03279,0.00642,0.57952,sleepy
IMG_9548.MOV,145,0.03656,0.00648,0.58068,sleepy
IMG_9548.MOV,146,0.03397,0.00281,0.57944,sleepy
IMG_9548.MOV,147,0.03599,0.02215,0.58218,sleepy
IMG_9548.MOV,148,0.02872,0.0027,0.58421,sleepy
IMG_9548.MOV,149,0.02896,0.01718,0.57927,sleepy
IMG_9548.MOV,150,0.03081,0.014,0.58856,sleepy
IMG_9548.MOV,151,0.03114,0.00163,0.58531,sleepy
IMG_9548.MOV,152,0.0351,0.00227,0.59091,sleepy
IMG_9548.MOV,153,0.04152,0.00349,0.59699,sleepy
IMG_9548.MOV,154,0.04731,0.00384,0.59837,sleepy
IMG_9548.MOV,155,0.05072,0.00808,0.61114,sleepy
IMG_9548.MOV,156,0.0427,0.00088,0.60599,sleepy
IMG_9548.MOV,157,0.04212,0.01846,0.60973,sleepy
IMG_9548.MOV,158,0.04506,0.01639,0.61033,sleepy
IMG_9548.MOV,159,0.05066,0.01724,0.6106,sleepy
IMG_9548.MOV,160,0.0638,0.00668,0.61935,sleepy
IMG_9548.MOV,161,0.05384,0.00856,0.61146,sleepy
IMG_9548.MOV,162,0.0428,0.00672,0.60813,sleepy
IMG_9548.MOV,163,0.04444,0.01382,0.60536,sleepy
IMG_9548.MOV,164,0.05584,0.00909,0.60547,sleepy
IMG_9548.MOV,165,0.0501,0.00732,0.60367,sleepy
IMG_9548.MOV,166,0.05274,0.0061,0.60523,sleepy
IMG_9548.MOV,167,0.05026,0.0027,0.60957,sleepy
IMG_9548.MOV,168,0.0508,0.00509,0.60857,sleepy
IMG_9548.MOV,169,0.05086,0.00394,0.60621,sleepy
IMG_9548.MOV,170,0.05853,0.00295,0.60693,sleepy
IMG_9548.MOV,171,0.04818,0.01404,0.60398,sleepy
IMG_9548.MOV,172,0.0537,0.02101,0.60567,sleepy
IMG_9548.MOV,173,0.05248,0.01807,0.60675,sleepy
IMG_9548.MOV,174,0.05243,0.0122,0.60336,sleepy
IMG_9548.MOV,175,0.06052,0.00753,0.60613,sleepy
IMG_9548.MOV,176,0.06926,0.00783,0.60419,sleepy
IMG_9548.MOV,177,0.04403,0.01025,0.60681,sleepy
IMG_9548.MOV,178,0.04468,0.01117,0.59595,sleepy
IMG_9548.MOV,179,0.03775,0.01229,0.59287,sleepy
IMG_9548.MOV,180,0.03616,0.01769,0.58684,sleepy
IMG_9548.MOV,181,0.03964,0.02996,0.59442,sleepy
IMG_9548.MOV,182,0.04207,0.02345,0.59416,sleepy
IMG_9548.MOV,183,0.04353,0.014,0.5957,sleepy
IMG_9548.MOV,184,0.0402,0.01555,0.59188,sleepy
IMG_9548.MOV,185,0.03494,0.02017,0.58493,sleepy
IMG_9548.MOV,186,0.03916,0.00756,0.58495,sleepy
IMG_9548.MOV,187,0.02917,0.00524,0.58264,sleepy
IMG_9548.MOV,188,0.02637,0.00605,0.58455,sleepy
IMG_9548.MOV,189,0.03684,0.015,0.58826,sleepy
IMG_9548.MOV,190,0.04574,0.02166,0.58199,sleepy
IMG_9548.MOV,191,0.08794,0.01601,0.57643,sleepy
IMG_9548.MOV,192,0.148,0.01546,0.58021,sleepy
IMG_9548.MOV,193,0.19716,0.02464,0.57623,sleepy
IMG_9548.MOV,194,0.23489,0.02157,0.57651,sleepy
IMG_9548.MOV,195,0.26213,0.00743,0.57801,sleepy
IMG_9548.MOV,196,0.27128,0.00828,0.5758,sleepy
IMG_9548.MOV,197,0.27646,0.00306,0.57926,sleepy
IMG_9548.MOV,198,0.29335,0.00265,0.58452,sleepy
IMG_9548.MOV,199,0.28833,0.00598,0.57872,sleepy
IMG_9548.MOV,200,0.29449,0.00533,0.58267,sleepy
IMG_9548.MOV,201,0.30266,0.00248,0.57995,sleepy
IMG_9548.MOV,202,0.30599,0.00487,0.58267,sleepy
IMG_9548.MOV,203,0.30799,0.00302,0.58286,sleepy
IMG_9548.MOV,204,0.31179,0.00461,0.58356,sleepy
IMG_9548.MOV,205,0.30623,0.0046,0.58305,sleepy
IMG_9548.MOV,206,0.31528,0.00414,0.58541,sleepy
IMG_9548.MOV,207,0.31543,0.00297,0.58877,sleepy
IMG_9548.MOV,208,0.30751,0.00346,0.59016,sleepy
IMG_9548.MOV,209,0.30923,0.00172,0.5904,sleepy
IMG_9548.MOV,210,0.31464,0.00216,0.59046,sleepy
IMG_9548.MOV,211,0.31601,0.00232,0.58895,sleepy
IMG_9548.MOV,212,0.30778,0.00143,0.59263,sleepy
IMG_9548.MOV,213,0.31924,0.0011,0.58917,sleepy
IMG_9548.MOV,214,0.30862,0.00149,0.58791,sleepy
IMG_9548.MOV,215,0.3128,0.00147,0.58319,sleepy
IMG_9548.MOV,216,0.31133,0.00224,0.58315,sleepy
IMG_9548.MOV,217,0.30422,0.00749,0.57637,sleepy
IMG_9548.MOV,218,0.30174,0.00562,0.57382,sleepy
IMG_9548.MOV,219,0.31036,0.00479,0.57429,sleepy
IMG_9548.MOV,220,0.30762,0.00335,0.57512,sleepy
IMG_9548.MOV,221,0.30891,0.00556,0.57684,sleepy
IMG_9548.MOV,222,0.31851,0.00521,0.5797,sleepy
IMG_9548.MOV,223,0.31666,0.00546,0.58152,sleepy
IMG_9548.MOV,224,0.32052,0.00238,0.5861,sleepy
IMG_9548.MOV,225,0.31414,0.0034,0.58597,sleepy
IMG_9548.MOV,226,0.31641,0.00308,0.58369,sleepy
IMG_9548.MOV,227,0.32406,0.00652,0.58472,sleepy
IMG_9548.MOV,228,0.32623,0.00572,0.5849,sleepy
IMG_9548.MOV,229,0.32517,0.0065,0.58412,sleepy
IMG_9548.MOV,230,0.31925,0.00451,0.58377,sleepy
IMG_9548.MOV,231,0.32992,0.00407,0.5855,sleepy
IMG_9548.MOV,232,0.31832,0.00431,0.58074,sleepy
IMG_9548.MOV,233,0.30731,0.00991,0.58546,sleepy
IMG_9548.MOV,234,0.33353,0.01209,0.58408,sleepy
IMG_9548.MOV,235,0.34076,0.01179,0.59169,sleepy
IMG_9548.MOV,236,0.32621,0.02297,0.59345,sleepy
IMG_9548.MOV,237,0.35675,0.01863,0.59237,sleepy
IMG_9548.MOV,238,0.3874,0.01498,0.60511,sleepy
IMG_9548.MOV,239,0.44516,0.02631,0.60711,sleepy
IMG_9548.MOV,240,0.45792,0.0237,0.60107,sleepy
IMG_9548.MOV,241,0.38405,0.01409,0.60879,sleepy
IMG_9548.MOV,255,0.46534,0.00358,0.59614,sleepy
IMG_9548.MOV,256,0.43186,0.02244,0.59432,sleepy
IMG_9548.MOV,257,0.40972,0.0235,0.59676,sleepy
IMG_9548.MOV,258,0.43994,0.01478,0.59936,sleepy
IMG_9548.MOV,259,0.43872,0.00319,0.59704,sleepy
IMG_9548.MOV,260,0.41684,0.02171,0.59555,sleepy
IMG_9548.MOV,261,0.32459,0.02374,0.59135,sleepy
IMG_9548.MOV,262,0.31569,0.0169,0.58386,sleepy
IMG_9548.MOV,263,0.30957,0.01467,0.58335,sleepy
IMG_9548.MOV,264,0.29967,0.01335,0.58275,sleepy
IMG_9548.MOV,265,0.2997,0.01413,0.57516,sleepy
IMG_9548.MOV,266,0.29673,0.00678,0.57683,sleepy
IMG_9548.MOV,267,0.30784,0.00472,0.57845,sleepy
IMG_9548.MOV,268,0.29644,0.03128,0.58048,sleepy
IMG_9548.MOV,269,0.30573,0.00432,0.5799,sleepy
IMG_9548.MOV,270,0.31704,0.02039,0.58059,sleepy
IMG_9548.MOV,271,0.31772,0.01222,0.58255,sleepy
IMG_9548.MOV,272,0.30829,0.00507,0.57637,sleepy
IMG_9548.MOV,273,0.31126,0.00716,0.58081,sleepy
IMG_9548.MOV,274,0.30823,0.00585,0.5795,sleepy
IMG_9548.MOV,275,0.31364,0.01183,0.58542,sleepy
IMG_9548.MOV,276,0.31925,0.00221,0.5863,sleepy
IMG_9548.MOV,277,0.31955,0.00754,0.58554,sleepy
IMG_9548.MOV,278,0.30958,0.01968,0.58741,sleepy
IMG_9548.MOV,279,0.31923,0.01654,0.58563,sleepy
IMG_9548.MOV,280,0.32678,0.01747,0.58769,sleepy
IMG_9548.MOV,281,0.32643,0.01367,0.58592,sleepy
IMG_9548.MOV,282,0.32076,0.01646,0.58496,sleepy
IMG_9548.MOV,283,0.32569,0.00965,0.59106,sleepy
IMG_9548.MOV,284,0.32351,0.01138,0.58832,sleepy
IMG_9548.MOV,285,0.33189,0.00617,0.59117,sleepy
IMG_9548.MOV,286,0.31794,0.01339,0.59035,sleepy
IMG_9548.MOV,287,0.32692,0.01647,0.59099,sleepy
IMG_9548.MOV,288,0.32578,0.01617,0.58843,sleepy
IMG_9548.MOV,289,0.33095,0.03189,0.58784,sleepy
IMG_9548.MOV,290,0.33732,0.03552,0.58966,sleepy
IMG_9548.MOV,291,0.32792,0.03452,0.58877,sleepy
IMG_9548.MOV,292,0.32704,0.0333,0.58838,sleepy
IMG_9548.MOV,293,0.32756,0.02467,0.58993,sleepy
IMG_9548.MOV,294,0.3336,0.01819,0.59142,sleepy
IMG_9548.MOV,295,0.3353,0.02017,0.58576,sleepy
IMG_9548.MOV,296,0.33424,0.0191,0.58773,sleepy
IMG_9548.MOV,297,0.3389,0.00707,0.58604,sleepy
IMG_9548.MOV,298,0.33606,0.00827,0.58663,sleepy
IMG_9548.MOV,299,0.33766,0.01278,0.58602,sleepy
IMG_9548.MOV,300,0.33728,0.00487,0.58804,sleepy
IMG_9548.MOV,301,0.33769,0.00388,0.58805,sleepy
IMG_9548.MOV,302,0.33592,0.00579,0.58895,sleepy
IMG_9548.MOV,303,0.32657,0.00277,0.58861,sleepy
IMG_9548.MOV,304,0.23625,0.00109,0.58372,sleepy
IMG_9548.MOV,305,0.02204,0.0059,0.58265,sleepy
IMG_9548.MOV,306,0.02293,0.00525,0.58454,sleepy
IMG_9548.MOV,307,0.02155,0.00615,0.58517,sleepy
IMG_9548.MOV,308,0.02101,0.00905,0.5853,sleepy
IMG_9548.MOV,309,0.02598,0.00596,0.58662,sleepy
IMG_9548.MOV,310,0.02752,0.007,0.58761,sleepy
IMG_9548.MOV,311,0.02836,0.00353,0.59099,sleepy
IMG_9548.MOV,312,0.028,0.00292,0.5953,sleepy
IMG_9548.MOV,313,0.02759,0.0042,0.59742,sleepy
IMG_9548.MOV,314,0.02971,0.00529,0.59775,sleepy
IMG_9548.MOV,315,0.02472,0.00444,0.59523,sleepy
IMG_9548.MOV,316,0.02795,0.00516,0.59711,sleepy
IMG_9548.MOV,317,0.03134,0.01918,0.59166,sleepy
IMG_9548.MOV,318,0.02663,0.01893,0.59245,sleepy
IMG_9548.MOV,319,0.03011,0.00881,0.59531,sleepy
IMG_9548.MOV,320,0.03353,0.00586,0.59621,sleepy
IMG_9548.MOV,321,0.03236,0.00403,0.59411,sleepy
IMG_9548.MOV,322,0.03338,0.00296,0.59291,sleepy
IMG_9548.MOV,323,0.02955,0.00738,0.59299,sleepy
IMG_9548.MOV,324,0.03301,0.00398,0.59231,sleepy
IMG_9548.MOV,325,0.02761,0.00477,0.59189,sleepy
IMG_9548.MOV,326,0.02457,0.00955,0.59127,sleepy
IMG_9548.MOV,327,0.02275,0.01478,0.58893,sleepy
IMG_9548.MOV,328,0.02264,0.01488,0.58788,sleepy
IMG_9548.MOV,329,0.0274,0.02255,0.58889,sleepy
IMG_9548.MOV,330,0.02533,0.01886,0.59009,sleepy
IMG_9548.MOV,331,0.02566,0.02386,0.58956,sleepy
IMG_9548.MOV,332,0.02165,0.01469,0.59092,sleepy
IMG_9548.MOV,333,0.0223,0.01824,0.59261,sleepy
IMG_9548.MOV,334,0.02404,0.01622,0.59146,sleepy
IMG_9548.MOV,335,0.0238,0.01271,0.59377,sleepy
IMG_9548.MOV,336,0.03121,0.0188,0.59566,sleepy
IMG_9548.MOV,337,0.03255,0.01464,0.59676,sleepy
IMG_9548.MOV,338,0.03593,0.01551,0.59479,sleepy
IMG_9548.MOV,339,0.03981,0.0124,0.59817,sleepy
IMG_9548.MOV,340,0.03583,0.01242,0.59624,sleepy
IMG_9548.MOV,341,0.03771,0.01765,0.59747,sleepy
IMG_9548.MOV,342,0.03724,0.01737,0.59693,sleepy
IMG_9548.MOV,343,0.03418,0.02202,0.59587,sleepy
IMG_9548.MOV,344,0.03693,0.01873,0.59783,sleepy
IMG_9548.MOV,345,0.04035,0.02214,0.59713,sleepy
IMG_9548.MOV,346,0.04106,0.01476,0.59827,sleepy
IMG_9548.MOV,347,0.04324,0.01997,0.59961,sleepy
IMG_9548.MOV,348,0.04353,0.02469,0.60044,sleepy
IMG_9548.MOV,349,0.02558,0.00908,0.59166,sleepy
IMG_9548.MOV,350,0.02329,0.00613,0.5924,sleepy
IMG_9548.MOV,351,0.02683,0.00432,0.59211,sleepy
IMG_9548.MOV,352,0.02561,0.00947,0.59234,sleepy
IMG_9548.MOV,353,0.02673,0.01471,0.59127,sleepy
IMG_9548.MOV,354,0.02856,0.01388,0.59146,sleepy
IMG_9548.MOV,355,0.02556,0.01432,0.59108,sleepy
IMG_9548.MOV,356,0.02584,0.01935,0.59063,sleepy
IMG_9548.MOV,357,0.02771,0.01593,0.58981,sleepy
IMG_9548.MOV,358,0.02765,0.01039,0.59109,sleepy
IMG_9548.MOV,359,0.0332,0.00572,0.59331,sleepy
IMG_9548.MOV,360,0.02577,0.00652,0.59218,sleepy
IMG_9548.MOV,361,0.02928,0.00402,0.5927,sleepy
IMG_9548.MOV,362,0.03319,0.00376,0.59092,sleepy
IMG_9548.MOV,363,0.02801,0.00328,0.59475,sleepy
IMG_9548.MOV,364,0.02388,0.0025,0.59349,sleepy
IMG_9548.MOV,365,0.02232,0.0066,0.58824,sleepy
IMG_9548.MOV,366,0.02658,0.00491,0.59455,sleepy
IMG_9548.MOV,367,0.02195,0.01035,0.5941,sleepy
IMG_9548.MOV,368,0.02584,0.00751,0.59412,sleepy
IMG_9548.MOV,369,0.02213,0.00422,0.58665,sleepy
IMG_9548.MOV,370,0.02553,0.00505,0.59471,sleepy
IMG_9548.MOV,371,0.02928,0.00627,0.59378,sleepy
IMG_9548.MOV,372,0.02746,0.00291,0.59266,sleepy
IMG_9548.MOV,373,0.04329,0.00408,0.5977,sleepy
IMG_9548.MOV,374,0.06044,0.00301,0.59553,sleepy
IMG_9548.MOV,375,0.06893,0.00359,0.60216,sleepy
IMG_9548.MOV,376,0.10925,0.00443,0.60218,sleepy
IMG_9548.MOV,377,0.19355,0.0067,0.59794,sleepy
IMG_9548.MOV,378,0.23324,0.00729,0.59495,sleepy
IMG_9548.MOV,379,0.26166,0.00666,0.59452,sleepy
IMG_9548.MOV,380,0.26853,0.00665,0.59446,sleepy
IMG_9548.MOV,381,0.29021,0.00629,0.59604,sleepy
IMG_9548.MOV,382,0.29889,0.00636,0.59534,sleepy
IMG_9548.MOV,383,0.30663,0.0047,0.59668,sleepy
IMG_9548.MOV,384,0.31758,0.00566,0.59682,sleepy
IMG_9548.MOV,385,0.31457,0.00671,0.5986,sleepy
IMG_9548.MOV,386,0.30969,0.00349,0.5968,sleepy
IMG_9548.MOV,387,0.31326,0.00266,0.59842,sleepy
IMG_9548.MOV,388,0.317,0.00303,0.5966,sleepy
IMG_9548.MOV,389,0.31115,0.00289,0.59307,sleepy
IMG_9548.MOV,390,0.31379,0.0032,0.59446,sleepy
IMG_9548.MOV,391,0.29401,0.00374,0.59299,sleepy
IMG_9548.MOV,392,0.31147,0.00455,0.59214,sleepy
IMG_9548.MOV,393,0.3169,0.01144,0.59336,sleepy
IMG_9548.MOV,394,0.32236,0.00823,0.59331,sleepy
IMG_9548.MOV,395,0.32535,0.00593,0.59498,sleepy
IMG_9548.MOV,396,0.31894,0.00498,0.59471,sleepy
IMG_9548.MOV,397,0.31341,0.00416,0.59464,sleepy
IMG_9548.MOV,398,0.32122,0.00353,0.59554,sleepy
IMG_9548.MOV,399,0.31722,0.00383,0.59532,sleepy
IMG_9548.MOV,400,0.31579,0.00483,0.59378,sleepy
IMG_9548.MOV,401,0.32274,0.0053,0.59504,sleepy
IMG_9548.MOV,402,0.31351,0.00279,0.59343,sleepy
IMG_9548.MOV,403,0.32276,0.00217,0.59416,sleepy
IMG_9548.MOV,404,0.3165,0.00383,0.59234,sleepy
IMG_9548.MOV,405,0.31399,0.01062,0.59523,sleepy
IMG_9548.MOV,406,0.31402,0.0083,0.59484,sleepy
IMG_9548.MOV,407,0.3131,0.0043,0.59504,sleepy
IMG_9548.MOV,408,0.31461,0.00557,0.59532,sleepy
IMG_9548.MOV,409,0.31739,0.01064,0.5965,sleepy
IMG_9548.MOV,410,0.31189,0.00617,0.59599,sleepy
IMG_9548.MOV,411,0.31346,0.00511,0.59462,sleepy
IMG_9548.MOV,412,0.30055,0.00607,0.59479,sleepy
IMG_9548.MOV,413,0.31788,0.00682,0.59384,sleepy
IMG_9548.MOV,414,0.32664,0.00617,0.5926,sleepy
IMG_9548.MOV,415,0.32786,0.01101,0.59481,sleepy
IMG_9548.MOV,416,0.3246,0.01308,0.59531,sleepy
IMG_9548.MOV,417,0.32377,0.01408,0.59295,sleepy
IMG_9548.MOV,418,0.32397,0.01362,0.59332,sleepy
IMG_9548.MOV,419,0.32017,0.00714,0.59369,sleepy
IMG_9548.MOV,420,0.31831,0.00719,0.59242,sleepy
IMG_9548.MOV,421,0.32019,0.007,0.59194,sleepy
IMG_9548.MOV,422,0.33239,0.00942,0.5927,sleepy
IMG_9548.MOV,423,0.33709,0.0121,0.59154,sleepy
IMG_9548.MOV,424,0.3422,0.01174,0.59152,sleepy
IMG_9548.MOV,425,0.35036,0.01328,0.59095,sleepy
IMG_9548.MOV,426,0.34787,0.01134,0.5903,sleepy
IMG_9548.MOV,427,0.35153,0.01432,0.59097,sleepy
IMG_9548.MOV,428,0.34415,0.00758,0.59147,sleepy
IMG_9548.MOV,429,0.34327,0.00881,0.59091,sleepy
IMG_9548.MOV,430,0.3444,0.01069,0.59114,sleepy
IMG_9548.MOV,431,0.32725,0.01215,0.59128,sleepy
IMG_9548.MOV,432,0.32298,0.01458,0.5897,sleepy
IMG_9548.MOV,433,0.33117,0.0155,0.59284,sleepy
IMG_9548.MOV,434,0.3365,0.01375,0.59389,sleepy
IMG_9548.MOV,435,0.34247,0.0117,0.59249,sleepy
IMG_9548.MOV,436,0.33977,0.00677,0.59347,sleepy
IMG_9548.MOV,437,0.34459,0.01168,0.5941,sleepy
IMG_9548.MOV,438,0.34068,0.00413,0.59871,sleepy
IMG_9548.MOV,439,0.35729,0.00197,0.60015,sleepy
IMG_9548.MOV,440,0.3617,0.00282,0.60106,sleepy
IMG_9548.MOV,441,0.36065,0.01311,0.59767,sleepy
IMG_9548.MOV,442,0.35804,0.01398,0.59612,sleepy
IMG_9548.MOV,443,0.35685,0.01195,0.59704,sleepy
IMG_9548.MOV,444,0.35714,0.00544,0.59906,sleepy
IMG_9548.MOV,445,0.35725,0.00409,0.59938,sleepy
IMG_9548.MOV,446,0.35937,0.00503,0.59938,sleepy
IMG_9548.MOV,447,0.36352,0.0098,0.59701,sleepy
IMG_9548.MOV,448,0.3644,0.00998,0.59871,sleepy
IMG_9548.MOV,449,0.36434,0.00626,0.59976,sleepy
IMG_9548.MOV,450,0.35375,0.00732,0.59909,sleepy
IMG_9548.MOV,451,0.2668,0.01673,0.5886,sleepy
IMG_9548.MOV,452,0.04641,0.01202,0.59363,sleepy
IMG_9548.MOV,453,0.03988,0.00455,0.59469,sleepy
IMG_9548.MOV,454,0.03302,0.01001,0.60009,sleepy
IMG_9548.MOV,455,0.03301,0.00826,0.60256,sleepy
IMG_9548.MOV,456,0.03042,0.0071,0.60183,sleepy
IMG_9548.MOV,457,0.03467,0.01066,0.60082,sleepy
IMG_9548.MOV,458,0.03504,0.00937,0.60112,sleepy
IMG_9548.MOV,459,0.03035,0.00763,0.59673,sleepy
IMG_9548.MOV,460,0.03389,0.00813,0.59973,sleepy
IMG_9548.MOV,461,0.03405,0.0148,0.6001,sleepy
IMG_9548.MOV,462,0.02766,0.00737,0.59694,sleepy
IMG_9548.MOV,463,0.02668,0.00875,0.59624,sleepy
IMG_9548.MOV,464,0.03144,0.0055,0.59864,sleepy
IMG_9548.MOV,465,0.03122,0.0054,0.59592,sleepy
IMG_9548.MOV,466,0.03711,0.00289,0.60083,sleepy
IMG_9548.MOV,467,0.02722,0.00671,0.59271,sleepy
IMG_9548.MOV,468,0.02614,0.00507,0.59471,sleepy
IMG_9548.MOV,469,0.02571,0.01179,0.59016,sleepy
IMG_9548.MOV,470,0.02783,0.0147,0.59164,sleepy
IMG_9548.MOV,471,0.0275,0.01031,0.59147,sleepy
IMG_9548.MOV,472,0.02342,0.00956,0.59061,sleepy
IMG_9548.MOV,473,0.02651,0.00945,0.59134,sleepy
IMG_9548.MOV,474,0.02742,0.01082,0.59134,sleepy
IMG_9548.MOV,475,0.0277,0.00837,0.5917,sleepy
IMG_9548.MOV,476,0.02222,0.0123,0.5914,sleepy
IMG_9548.MOV,477,0.02848,0.01148,0.59564,sleepy
IMG_9548.MOV,478,0.02892,0.0115,0.59502,sleepy
IMG_9548.MOV,479,0.02826,0.01214,0.59167,sleepy
IMG_9548.MOV,480,0.03028,0.01199,0.59138,sleepy
IMG_9548.MOV,481,0.03103,0.01046,0.59105,sleepy
IMG_9548.MOV,482,0.02252,0.01084,0.58943,sleepy
IMG_9548.MOV,483,0.02087,0.0106,0.59155,sleepy
IMG_9548.MOV,484,0.02097,0.0077,0.59174,sleepy
IMG_9548.MOV,485,0.02365,0.00812,0.59367,sleepy
IMG_9548.MOV,486,0.02282,0.00772,0.59625,sleepy
IMG_9548.MOV,487,0.0228,0.00953,0.59531,sleepy
IMG_9548.MOV,488,0.02672,0.00779,0.59709,sleepy
IMG_9548.MOV,489,0.02269,0.00861,0.5937,sleepy
IMG_9548.MOV,490,0.02338,0.01153,0.59404,sleepy
IMG_9548.MOV,491,0.02602,0.01284,0.59549,sleepy
IMG_9548.MOV,492,0.02858,0.00941,0.59301,sleepy
IMG_9548.MOV,493,0.02703,0.01163,0.59389,sleepy
IMG_9548.MOV,494,0.02924,0.00717,0.59308,sleepy
IMG_9548.MOV,495,0.03383,0.00407,0.59357,sleepy
IMG_9548.MOV,496,0.03378,0.0042,0.5954,sleepy
IMG_9548.MOV,497,0.02964,0.0048,0.59622,sleepy
IMG_9548.MOV,498,0.03608,0.00819,0.5953,sleepy
IMG_9548.MOV,499,0.03635,0.01158,0.59287,sleepy
IMG_9548.MOV,500,0.03611,0.00399,0.59623,sleepy
IMG_9548.MOV,501,0.02614,0.00973,0.5896,sleepy
IMG_9548.MOV,502,0.02249,0.0099,0.58959,sleepy
IMG_9548.MOV,503,0.02305,0.00931,0.58816,sleepy
IMG_9548.MOV,504,0.02391,0.00745,0.58954,sleepy
IMG_9548.MOV,505,0.031,0.01459,0.58911,sleepy
IMG_9548.MOV,506,0.02923,0.01182,0.59066,sleepy
IMG_9548.MOV,507,0.02886,0.00995,0.59298,sleepy
IMG_9548.MOV,508,0.02754,0.00675,0.59126,sleepy
IMG_9548.MOV,509,0.03964,0.00428,0.59265,sleepy
IMG_9548.MOV,510,0.04097,0.00116,0.59249,sleepy
IMG_9548.MOV,511,0.03295,0.00944,0.5926,sleepy
IMG_9548.MOV,512,0.04636,0.01611,0.59083,sleepy
IMG_9548.MOV,513,0.04706,0.00082,0.59161,sleepy
IMG_9548.MOV,514,0.06316,0.00901,0.59387,sleepy
IMG_9548.MOV,515,0.0831,0.00551,0.59122,sleepy
IMG_9548.MOV,516,0.13925,0.00898,0.58747,sleepy
IMG_9548.MOV,517,0.22098,0.01617,0.58505,sleepy
IMG_9548.MOV,518,0.25196,0.01831,0.58433,sleepy
IMG_9548.MOV,519,0.26681,0.00711,0.5829,sleepy
IMG_9548.MOV,520,0.27998,0.00792,0.58553,sleepy
IMG_9548.MOV,521,0.2987,0.00997,0.58724,sleepy
IMG_9548.MOV,522,0.30964,0.00979,0.59088,sleepy
IMG_9548.MOV,523,0.32101,0.0045,0.59193,sleepy
IMG_9548.MOV,524,0.32645,0.00491,0.59454,sleepy
IMG_9548.MOV,525,0.32709,0.00212,0.59433,sleepy
IMG_9548.MOV,526,0.32948,0.00124,0.59354,sleepy
IMG_9548.MOV,527,0.32794,0.00712,0.59045,sleepy
IMG_9548.MOV,528,0.33104,0.00982,0.59133,sleepy
IMG_9548.MOV,529,0.3306,0.00769,0.59152,sleepy
IMG_9548.MOV,530,0.33259,0.00894,0.59101,sleepy
IMG_9548.MOV,531,0.32989,0.00815,0.59209,sleepy
IMG_9548.MOV,532,0.32982,0.0027,0.59278,sleepy
IMG_9548.MOV,533,0.32617,0.0027,0.59384,sleepy
IMG_9548.MOV,534,0.3279,0.00271,0.59475,sleepy
IMG_9548.MOV,535,0.32781,0.00675,0.59112,sleepy
IMG_9548.MOV,536,0.33324,0.00285,0.59378,sleepy
IMG_9548.MOV,537,0.33301,0.00333,0.59348,sleepy
IMG_9548.MOV,538,0.3337,0.00348,0.59352,sleepy
IMG_9548.MOV,539,0.33695,0.00253,0.59528,sleepy
IMG_9548.MOV,540,0.34375,0.00273,0.60103,sleepy
IMG_9548.MOV,541,0.35442,0.0038,0.59981,sleepy
IMG_9548.MOV,542,0.35672,0.00274,0.60135,sleepy
IMG_9548.MOV,543,0.35656,0.00291,0.60023,sleepy
IMG_9548.MOV,544,0.36031,0.01077,0.59848,sleepy
IMG_9548.MOV,545,0.3492,0.00239,0.59961,sleepy
IMG_9548.MOV,546,0.34929,0.00515,0.59489,sleepy
IMG_9548.MOV,547,0.35191,0.00148,0.59645,sleepy
IMG_9548.MOV,548,0.35181,0.00392,0.59699,sleepy
IMG_9548.MOV,549,0.35215,0.00232,0.59636,sleepy
IMG_9548.MOV,550,0.34967,0.00352,0.59797,sleepy
IMG_9548.MOV,551,0.34665,0.01154,0.59777,sleepy
IMG_9548.MOV,552,0.34349,0.01379,0.59921,sleepy
IMG_9548.MOV,553,0.34531,0.00781,0.59848,sleepy
IMG_9548.MOV,554,0.35218,0.00934,0.5968,sleepy
IMG_9548.MOV,555,0.33965,0.00383,0.59384,sleepy
IMG_9548.MOV,556,0.32072,0.00193,0.59371,sleepy
IMG_9548.MOV,557,0.31378,0.01231,0.59261,sleepy
IMG_9548.MOV,558,0.31301,0.01534,0.59424,sleepy
IMG_9548.MOV,559,0.31605,0.01701,0.59352,sleepy
IMG_9548.MOV,560,0.31912,0.01194,0.59338,sleepy
IMG_9548.MOV,561,0.31395,0.0023,0.59301,sleepy
IMG_9548.MOV,562,0.30127,0.00342,0.5946,sleepy
IMG_9548.MOV,563,0.30282,0.01426,0.60128,sleepy
IMG_9548.MOV,564,0.30802,0.0213,0.60059,sleepy
IMG_9548.MOV,565,0.30799,0.01876,0.59969,sleepy
